workerid,proliferate.condition,internal_node_id,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,vignette,error
342,Jordan,0.0-0.0,,0,5717,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",5722,0,html-button-response,,
342,Jordan,0.0-1.0,,0,2846,,"<p> In this experiment, you will read 4 short stories and answer questions about them. </p>",8569,1,html-button-response,,
342,Jordan,0.0-2.0-0.0,transgressor,0,15806,,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",24376,2,html-button-response,phone,
342,Jordan,0.0-3.0-0.0,honest,26,6575,50,<p>How <b>honest</b> do you think Bruce is?</p><br>,30961,3,html-slider-response,phone,
342,Jordan,0.0-3.0-0.1,like,0,4894,50,<p>How much do you <b>like</b> Bruce?</p><br>,35857,4,html-slider-response,phone,
342,Jordan,0.0-3.0-0.2,trustworthy,6,4773,50,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,40633,5,html-slider-response,phone,
342,Jordan,0.0-3.0-0.3,hypocritical,92,7303,50,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,47937,6,html-slider-response,phone,
342,Jordan,0.0-3.0-0.4,good,24,3727,50,<p>How <b>good a person</b> do you think Bruce is?</p><br>,51665,7,html-slider-response,phone,
342,Jordan,0.0-4.0-0.0,transgressor,0,6935,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",58601,8,html-button-response,music,
342,Jordan,0.0-5.0-0.0,hypocritical,50,7829,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,66432,9,html-slider-response,music,
342,Jordan,0.0-5.0-0.1,good,50,4863,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,71297,10,html-slider-response,music,
342,Jordan,0.0-5.0-0.2,honest,38,3471,50,<p>How <b>honest</b> do you think Becky is?</p><br>,74769,11,html-slider-response,music,
342,Jordan,0.0-5.0-0.3,trustworthy,40,2751,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,77521,12,html-slider-response,music,
342,Jordan,0.0-5.0-0.4,like,53,4855,50,<p>How much do you <b>like</b> Becky?</p><br>,82377,13,html-slider-response,music,
342,Jordan,0.0-6.0-0.0,transgressor,0,9223,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",91601,14,html-button-response,printing,
342,Jordan,0.0-7.0-0.0,like,51,5671,50,<p>How much do you <b>like</b> Kevin?</p><br>,97273,15,html-slider-response,printing,
342,Jordan,0.0-7.0-0.1,honest,53,3703,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,100977,16,html-slider-response,printing,
342,Jordan,0.0-7.0-0.2,hypocritical,50,3479,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,104457,17,html-slider-response,printing,
342,Jordan,0.0-7.0-0.3,good,50,5551,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,110009,18,html-slider-response,printing,
342,Jordan,0.0-7.0-0.4,trustworthy,50,4415,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,114425,19,html-slider-response,printing,
342,Jordan,0.0-8.0-0.0,transgressor,0,7207,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",121632,20,html-button-response,jury,
342,Jordan,0.0-9.0-0.0,good,24,4519,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,126152,21,html-slider-response,jury,
342,Jordan,0.0-9.0-0.1,honest,41,5030,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,131183,22,html-slider-response,jury,
342,Jordan,0.0-9.0-0.2,like,37,4117,50,<p>How much do you <b>like</b> Jennifer?</p><br>,135301,23,html-slider-response,jury,
342,Jordan,0.0-9.0-0.3,hypocritical,50,4073,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,139375,24,html-slider-response,jury,
342,Jordan,0.0-9.0-0.4,trustworthy,39,2704,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,142080,25,html-slider-response,jury,
342,Jordan,0.0-10.0,,0,2399,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people judge hypocrites and hypocrites who admit to being hypocritical compared to people who are not hypocritical.</p><h1>Press continue to be redirected to Prolific. </h1>,144480,26,html-button-response,,
444,Jordan,0.0-0.0,,0,21461,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",21462,0,html-button-response,,
444,Jordan,0.0-1.0,,0,5586,,"<p> In this experiment, you will read 4 short stories and answer questions about them. </p>",27049,1,html-button-response,,
444,Jordan,0.0-2.0-0.0,transgressor,0,18616,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",45665,2,html-button-response,jury,
444,Jordan,0.0-3.0-0.0,good,43,6616,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,52282,3,html-slider-response,jury,
444,Jordan,0.0-3.0-0.1,like,52,6714,50,<p>How much do you <b>like</b> Jennifer?</p><br>,58996,4,html-slider-response,jury,
444,Jordan,0.0-3.0-0.2,hypocritical,59,6458,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,65454,5,html-slider-response,jury,
444,Jordan,0.0-3.0-0.3,trustworthy,42,4582,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,70036,6,html-slider-response,jury,
444,Jordan,0.0-3.0-0.4,honest,33,3330,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,73366,7,html-slider-response,jury,
444,Jordan,0.0-4.0-0.0,transgressor,0,40183,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",113549,8,html-button-response,printing,
444,Jordan,0.0-5.0-0.0,like,48,3695,50,<p>How much do you <b>like</b> Kevin?</p><br>,117244,9,html-slider-response,printing,
444,Jordan,0.0-5.0-0.1,trustworthy,48,4820,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,122063,10,html-slider-response,printing,
444,Jordan,0.0-5.0-0.2,good,51,3924,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,125987,11,html-slider-response,printing,
444,Jordan,0.0-5.0-0.3,honest,51,5006,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,130993,12,html-slider-response,printing,
444,Jordan,0.0-5.0-0.4,hypocritical,53,3711,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,134704,13,html-slider-response,printing,
444,Jordan,0.0-6.0-0.0,transgressor,0,157576,,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",292281,14,html-button-response,phone,
444,Jordan,0.0-7.0-0.0,like,48,3849,50,<p>How much do you <b>like</b> Bruce?</p><br>,296131,15,html-slider-response,phone,
444,Jordan,0.0-7.0-0.1,trustworthy,52,57579,50,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,353709,16,html-slider-response,phone,
444,Jordan,0.0-7.0-0.2,honest,51,3398,50,<p>How <b>honest</b> do you think Bruce is?</p><br>,357108,17,html-slider-response,phone,
444,Jordan,0.0-7.0-0.3,good,47,24636,50,<p>How <b>good a person</b> do you think Bruce is?</p><br>,381745,18,html-slider-response,phone,
444,Jordan,0.0-7.0-0.4,hypocritical,55,4477,50,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,386222,19,html-slider-response,phone,
444,Jordan,0.0-8.0-0.0,transgressor,0,15553,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",401775,20,html-button-response,music,
444,Jordan,0.0-9.0-0.0,like,51,7150,50,<p>How much do you <b>like</b> Becky?</p><br>,408925,21,html-slider-response,music,
444,Jordan,0.0-9.0-0.1,trustworthy,46,23385,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,432309,22,html-slider-response,music,
444,Jordan,0.0-9.0-0.2,honest,41,2312,50,<p>How <b>honest</b> do you think Becky is?</p><br>,434621,23,html-slider-response,music,
444,Jordan,0.0-9.0-0.3,hypocritical,60,3827,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,438448,24,html-slider-response,music,
444,Jordan,0.0-9.0-0.4,good,45,4066,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,442514,25,html-slider-response,music,
444,Jordan,0.0-10.0,,0,4477,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people judge hypocrites and hypocrites who admit to being hypocritical compared to people who are not hypocritical.</p><h1>Press continue to be redirected to Prolific. </h1>,446991,26,html-button-response,,
472,Jordan,0.0-0.0,,0,19604,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",19611,0,html-button-response,,
472,Jordan,0.0-1.0,,0,7427,,"<p> In this experiment, you will read 4 short stories and answer questions about them. </p>",27039,1,html-button-response,,
472,Jordan,0.0-2.0-0.0,transgressor,0,35078,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",62119,2,html-button-response,printing,
472,Jordan,0.0-3.0-0.0,honest,0,6765,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,68885,3,html-slider-response,printing,
472,Jordan,0.0-3.0-0.1,like,0,6680,50,<p>How much do you <b>like</b> Kevin?</p><br>,75567,4,html-slider-response,printing,
472,Jordan,0.0-3.0-0.2,trustworthy,0,3588,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,79156,5,html-slider-response,printing,
472,Jordan,0.0-3.0-0.3,good,0,6505,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,85662,6,html-slider-response,printing,
472,Jordan,0.0-3.0-0.4,hypocritical,100,4031,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,89694,7,html-slider-response,printing,
472,Jordan,0.0-4.0-0.0,transgressor,0,46231,,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",135926,8,html-button-response,phone,
472,Jordan,0.0-5.0-0.0,trustworthy,6,10574,50,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,146501,9,html-slider-response,phone,
472,Jordan,0.0-5.0-0.1,hypocritical,75,7777,50,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,154279,10,html-slider-response,phone,
472,Jordan,0.0-5.0-0.2,like,10,3857,50,<p>How much do you <b>like</b> Bruce?</p><br>,158137,11,html-slider-response,phone,
472,Jordan,0.0-5.0-0.3,honest,20,4747,50,<p>How <b>honest</b> do you think Bruce is?</p><br>,162885,12,html-slider-response,phone,
472,Jordan,0.0-5.0-0.4,good,17,4631,50,<p>How <b>good a person</b> do you think Bruce is?</p><br>,167517,13,html-slider-response,phone,
472,Jordan,0.0-6.0-0.0,transgressor,0,45358,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",212875,14,html-button-response,jury,
472,Jordan,0.0-7.0-0.0,good,25,2966,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,215841,15,html-slider-response,jury,
472,Jordan,0.0-7.0-0.1,honest,10,4844,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,220687,16,html-slider-response,jury,
472,Jordan,0.0-7.0-0.2,hypocritical,76,3052,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,223740,17,html-slider-response,jury,
472,Jordan,0.0-7.0-0.3,trustworthy,19,2635,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,226376,18,html-slider-response,jury,
472,Jordan,0.0-7.0-0.4,like,15,2697,50,<p>How much do you <b>like</b> Jennifer?</p><br>,229074,19,html-slider-response,jury,
472,Jordan,0.0-8.0-0.0,transgressor,0,9596,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",238671,20,html-button-response,music,
