workerid,proliferate.condition,internal_node_id,item,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,error
111,critcher,0.0-4.0-0.11,nate-certain,immoral,7,4978,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,276841,16,html-slider-response,
111,critcher,0.0-4.0-0.12,nate-far,immoral,7,5153,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,281999,17,html-slider-response,
111,critcher,0.0-4.0-0.13,nate-principles,immoral,6,5353,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,287356,18,html-slider-response,
111,critcher,0.0-4.0-0.14,nate-deep,immoral,7,14198,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,301558,19,html-slider-response,
111,critcher,0.0-4.0-0.15,nate-standards,immoral,5,4787,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,306349,20,html-slider-response,
111,critcher,0.0-4.0-0.16,nate-calm,immoral,1,6332,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,312686,21,html-slider-response,
111,critcher,0.0-4.0-0.17,nate-upset,immoral,2,8566,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,321255,22,html-slider-response,
111,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,6737,4,<p>How quickly did Justin make his decision?</p><br>,327996,23,html-slider-response,
111,critcher,0.0-5.0-0.1,,manipulation_check_nate,1,5836,4,<p>How quickly did Nate make his decision?</p><br>,333836,24,html-slider-response,
111,critcher,0.0-6.0,,,0,5514,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,339354,25,html-button-response,
139,critcher,0.0-0.0,,,0,37199,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",37206,0,html-button-response,
139,critcher,0.0-1.0,,,0,6459,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",43667,1,html-button-response,
139,critcher,0.0-2.0-0.0,,moral,0,45757,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p> ",89427,2,html-button-response,
139,critcher,0.0-3.0-0.0,,manipulation_check_justin,5,6000,4,<p>How quickly did Justin make his decision?</p><br>,95432,3,html-slider-response,
139,critcher,0.0-3.0-0.1,,manipulation_check_nate,2,3761,4,<p>How quickly did Nate make his decision?</p><br>,99196,4,html-slider-response,
139,critcher,0.0-4.0-0.0,justin-conflicted,moral,5,14168,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,113367,5,html-slider-response,
139,critcher,0.0-4.0-0.1,justin-reservations,moral,3,10118,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,123487,6,html-slider-response,
139,critcher,0.0-4.0-0.2,justin-certain,moral,5,7337,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,130826,7,html-slider-response,
139,critcher,0.0-4.0-0.3,justin-far,moral,5,10127,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,140956,8,html-slider-response,
139,critcher,0.0-4.0-0.4,justin-principles,moral,6,5867,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,146826,9,html-slider-response,
139,critcher,0.0-4.0-0.5,justin-deep,moral,6,6708,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,153536,10,html-slider-response,
139,critcher,0.0-4.0-0.6,justin-standards,moral,5,6405,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,159943,11,html-slider-response,
139,critcher,0.0-4.0-0.7,justin-calm,moral,5,8681,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,168626,12,html-slider-response,
139,critcher,0.0-4.0-0.8,justin-upset,moral,3,7967,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,176596,13,html-slider-response,
139,critcher,0.0-4.0-0.9,nate-conflicted,moral,2,11258,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,187856,14,html-slider-response,
139,critcher,0.0-4.0-0.10,nate-reservations,moral,6,6578,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,194436,15,html-slider-response,
139,critcher,0.0-4.0-0.11,nate-certain,moral,6,4888,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,199327,16,html-slider-response,
139,critcher,0.0-4.0-0.12,nate-far,moral,5,4587,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,203916,17,html-slider-response,
139,critcher,0.0-4.0-0.13,nate-principles,moral,6,5368,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,209286,18,html-slider-response,
139,critcher,0.0-4.0-0.14,nate-deep,moral,5,6388,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,215675,19,html-slider-response,
139,critcher,0.0-4.0-0.15,nate-standards,moral,4,4138,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,219816,20,html-slider-response,
139,critcher,0.0-4.0-0.16,nate-calm,moral,5,5348,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,225166,21,html-slider-response,
139,critcher,0.0-4.0-0.17,nate-upset,moral,2,8118,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,233286,22,html-slider-response,
139,critcher,0.0-5.0-0.0,,manipulation_check_justin,6,7647,4,<p>How quickly did Justin make his decision?</p><br>,240935,23,html-slider-response,
139,critcher,0.0-5.0-0.1,,manipulation_check_nate,3,6449,4,<p>How quickly did Nate make his decision?</p><br>,247386,24,html-slider-response,
139,critcher,0.0-6.0,,,0,4459,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,251846,25,html-button-response,
