workerid,proliferate.condition,id,internal_node_id,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,error
563,Sloman,,0.0-1.0,,0,105567,,"<p> This experiment is about a variety of recent scientific discoveries. We will ask you to rate <b>how well you feel you understand</b> the way these things work using a seven-point rating scale. Before you get started, we need to tell you what the scores on the rating scale reflect. Below are three different descriptions of knowledge about an object that is well understood, the crossbow. Please read each description to get a sense of how to use the scale. As you will see, a 7 implies detailed and deep knowledge, a 1 implies very little knowledge, and a 4 is in the middle. </p><p><b>Level 7 knowledge:</b> A person with level 7 knowledge of crossbows can tell you all about their parts and how they work together. This person could tell you that a crossbow has a stiff, flexible piece of metal as a bow with a wire or strong line; that the bow is permanently mounted on a block of wood or metal; and that the wire is pulled back by something that gives a mechanical advantage—either a lever, a small block and tackle, or a crank wound around a spool that pulls a wire attached to the bow wire. The bow wire is held back by a pin connected to a trigger, and an arrow is set in front of it. The pin is directly connected to the trigger so that when you pull on the trigger, it causes the pin to pivot around a point such that the end moves downwards and releases the bow wire. When the pin releases the string, the bow very quickly un-flexes, rapidly imparting the energy stored in the flexed bow to the arrow.</p><p><b>Level 4 knowledge:</b> A person with level 4 knowledge might know that the crossbow is a fixed bow and arrow arrangement; that it gets more power than a normal bow and arrow because it allows you to pull the string back extra hard and then trap it there, rather than hold it; and that it is then released by a trigger.</p><p><b>Level 1 knowledge:</b> A person with level 1 knowledge might know what a crossbow looks like and what it does (shoots arrows).</p><p>Please go through the following items and select the number from 1 to 7 that best indicates your understanding of the phenomena. There are no right or wrong answers, as the study is about your sense of your own understanding — please give us your first impression. </p>",116941,1,html-button-response,
563,Sloman,glowing rock,0.0-2.0-0.0,cok,0,17158,,"<p>A May 19, 2014 study in the journal <i>Geology</i> reported the discovery of a new rock that scientists have thoroughly explained. The rock is similar to calcite, yet it glows in the absence of a light source. The authors of the study, Rittenour, Clark, and Xu, fully understand how it works; they provided a description of the remarkable appearance of the mineral and outlined future experiments.</p>",134102,2,html-button-response,
563,Sloman,glowing rock,0.0-2.0-1.0,cok,1,6128,4,<p>How well do you understand how glowing rocks work?</p>,140232,3,html-slider-response,
563,Sloman,liquid helium,0.0-2.0-0.1,cok,0,15624,,"<p>The journal <i>Ecology Letters</i> recently reported a rare weather subsystem that scientists have thoroughly explained (“Liquified <sub>2</sub>He clouds form near the Cape of Good Hope,” Marchetti, May 28, 2014). This weather system effectively rains liquid helium. The author of the study fully understands how it works; she described the visual appearance of the helium rain and discussed additional measures to be taken next year.</p>",155858,4,html-button-response,
563,Sloman,liquid helium,0.0-2.0-1.1,cok,1,3787,4,<p>How well do you understand how liquid helium weather systems work?</p>,159646,5,html-slider-response,
563,Sloman,fish,0.0-2.0-0.2,non-cok,0,17899,,"<p>An April 3, 2014 study in the journal <i>Nature</i> reported the discovery of a species of fish that scientists have not yet explained. The unusual fish is similar to <i>Xiphosphorous Nigrensis</i> but effectively can fly. The authors of the study, Danica and Frith, do not understand how it flies; they provided a visual description of the body of the fish and discussed further directions of research.</p>",177546,6,html-button-response,
563,Sloman,fish,0.0-2.0-1.2,non-cok,1,4652,4,<p>How well do you understand flying fish?</p>,182199,7,html-slider-response,
563,Sloman,crystal,0.0-2.0-0.3,non-cok,0,16264,,"<p>The journal <i>Science</i> recently reported a protein-like ice crystal that scientists have not yet explained (“Hexagonal crystalline structure in moderate environments,” Arden, Kayas-Gupta, & Overby, June 4, 2014). The ice crystal forms even in warmer temperatures. The study’s authors do not understand how it works, but they described the visual appearance of the crystals and proposed future avenues of research.</p>",198464,8,html-button-response,
563,Sloman,crystal,0.0-2.0-1.3,non-cok,3,7677,4,<p>How well do you understand how warm ice formations work?</p>,206142,9,html-slider-response,
563,Sloman,,0.0-3.0,,0,8059,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how well people rate their understanding of a phenomenon based on whether they think that other people like scientists understand it or not.</p><h1>Press continue to be redirected to Prolific. </h1>,214202,10,html-button-response,
653,Sloman,,0.0-0.0,,0,1981,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",1984,0,html-button-response,
653,Sloman,,0.0-1.0,,0,59114,,"<p> This experiment is about a variety of recent scientific discoveries. We will ask you to rate <b>how well you feel you understand</b> the way these things work using a seven-point rating scale. Before you get started, we need to tell you what the scores on the rating scale reflect. Below are three different descriptions of knowledge about an object that is well understood, the crossbow. Please read each description to get a sense of how to use the scale. As you will see, a 7 implies detailed and deep knowledge, a 1 implies very little knowledge, and a 4 is in the middle. </p><p><b>Level 7 knowledge:</b> A person with level 7 knowledge of crossbows can tell you all about their parts and how they work together. This person could tell you that a crossbow has a stiff, flexible piece of metal as a bow with a wire or strong line; that the bow is permanently mounted on a block of wood or metal; and that the wire is pulled back by something that gives a mechanical advantage—either a lever, a small block and tackle, or a crank wound around a spool that pulls a wire attached to the bow wire. The bow wire is held back by a pin connected to a trigger, and an arrow is set in front of it. The pin is directly connected to the trigger so that when you pull on the trigger, it causes the pin to pivot around a point such that the end moves downwards and releases the bow wire. When the pin releases the string, the bow very quickly un-flexes, rapidly imparting the energy stored in the flexed bow to the arrow.</p><p><b>Level 4 knowledge:</b> A person with level 4 knowledge might know that the crossbow is a fixed bow and arrow arrangement; that it gets more power than a normal bow and arrow because it allows you to pull the string back extra hard and then trap it there, rather than hold it; and that it is then released by a trigger.</p><p><b>Level 1 knowledge:</b> A person with level 1 knowledge might know what a crossbow looks like and what it does (shoots arrows).</p><p>Please go through the following items and select the number from 1 to 7 that best indicates your understanding of the phenomena. There are no right or wrong answers, as the study is about your sense of your own understanding — please give us your first impression. </p>",61101,1,html-button-response,
