workerid,proliferate.condition,internal_node_id,question_order,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,type,error
279,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': ""Don't know"", 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",107657,,,193652,19,survey-multi-choice,FLquiz,
279,Atir,0.0-5.0,,0,2306,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",195962,20,html-button-response,,
214,Atir,0.0-0.0,,0,4559,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",4561,0,html-button-response,,
214,Atir,0.0-1.0-0.0,,6,12620,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",17182,1,html-slider-response,self-rating,
214,Atir,0.0-1.0-0.1,,6,6302,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,23485,2,html-slider-response,self-rating,
214,Atir,0.0-2.0,,0,5391,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,28877,3,html-button-response,,
214,Atir,0.0-3.0-0.0,,1,7379,4,<p>pre-rated stocks</p><br>,36256,4,html-slider-response,finance term,
214,Atir,0.0-3.0-0.1,,5,12500,4,<p>fixed-rate deduction</p><br>,48757,5,html-slider-response,finance term,
214,Atir,0.0-3.0-0.2,,7,2655,4,<p>annualized credit</p><br>,51412,6,html-slider-response,finance term,
214,Atir,0.0-3.0-0.3,,2,2150,4,<p>tax bracket</p><br>,53563,7,html-slider-response,finance term,
214,Atir,0.0-3.0-0.4,,5,2999,4,<p>fixed-rate mortgage</p><br>,56563,8,html-slider-response,finance term,
214,Atir,0.0-3.0-0.5,,1,7567,4,<p>home equity</p><br>,64130,9,html-slider-response,finance term,
214,Atir,0.0-3.0-0.6,,6,2533,4,<p>revolving credit</p><br>,66664,10,html-slider-response,finance term,
214,Atir,0.0-3.0-0.7,,3,5022,4,<p>vesting</p><br>,71687,11,html-slider-response,finance term,
214,Atir,0.0-3.0-0.8,,7,1808,4,<p>retirement</p><br>,73495,12,html-slider-response,finance term,
214,Atir,0.0-3.0-0.9,,7,1830,4,<p>stock options</p><br>,75326,13,html-slider-response,finance term,
214,Atir,0.0-3.0-0.10,,7,1873,4,<p>inflation</p><br>,77199,14,html-slider-response,finance term,
214,Atir,0.0-3.0-0.11,,6,6228,4,<p>private equity fund</p><br>,83428,15,html-slider-response,finance term,
214,Atir,0.0-3.0-0.12,,7,2990,4,<p>interest rate</p><br>,86418,16,html-slider-response,finance term,
214,Atir,0.0-3.0-0.13,,1,2560,4,<p>Roth IRA</p><br>,88979,17,html-slider-response,finance term,
214,Atir,0.0-3.0-0.14,,5,4462,4,<p>whole life insurance</p><br>,93442,18,html-slider-response,finance term,
214,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': ""Don't know"", 'interest': 'Rise', 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",80419,,,173863,19,survey-multi-choice,FLquiz,
214,Atir,0.0-5.0,,0,1564,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",175429,20,html-button-response,,
250,Atir,0.0-0.0,,0,24432,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",24434,0,html-button-response,,
250,Atir,0.0-1.0-0.0,,5,34346,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",58788,1,html-slider-response,self-rating,
250,Atir,0.0-1.0-0.1,,5,13910,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,72701,2,html-slider-response,self-rating,
250,Atir,0.0-2.0,,0,15313,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,88015,3,html-button-response,,
250,Atir,0.0-3.0-0.0,,3,15513,4,<p>pre-rated stocks</p><br>,103530,4,html-slider-response,finance term,
250,Atir,0.0-3.0-0.1,,3,9203,4,<p>fixed-rate deduction</p><br>,112735,5,html-slider-response,finance term,
250,Atir,0.0-3.0-0.2,,3,12586,4,<p>annualized credit</p><br>,125323,6,html-slider-response,finance term,
250,Atir,0.0-3.0-0.3,,5,4952,4,<p>tax bracket</p><br>,130277,7,html-slider-response,finance term,
250,Atir,0.0-3.0-0.4,,5,4728,4,<p>fixed-rate mortgage</p><br>,135008,8,html-slider-response,finance term,
250,Atir,0.0-3.0-0.5,,5,4204,4,<p>home equity</p><br>,139214,9,html-slider-response,finance term,
250,Atir,0.0-3.0-0.6,,3,4965,4,<p>revolving credit</p><br>,144180,10,html-slider-response,finance term,
250,Atir,0.0-3.0-0.7,,3,5368,4,<p>vesting</p><br>,149550,11,html-slider-response,finance term,
250,Atir,0.0-3.0-0.8,,5,5215,4,<p>retirement</p><br>,154766,12,html-slider-response,finance term,
250,Atir,0.0-3.0-0.9,,5,8951,4,<p>stock options</p><br>,163719,13,html-slider-response,finance term,
250,Atir,0.0-3.0-0.10,,6,7651,4,<p>inflation</p><br>,171372,14,html-slider-response,finance term,
250,Atir,0.0-3.0-0.11,,4,14679,4,<p>private equity fund</p><br>,186052,15,html-slider-response,finance term,
250,Atir,0.0-3.0-0.12,,6,9984,4,<p>interest rate</p><br>,196037,16,html-slider-response,finance term,
250,Atir,0.0-3.0-0.13,,5,5498,4,<p>Roth IRA</p><br>,201537,17,html-slider-response,finance term,
250,Atir,0.0-3.0-0.14,,5,6636,4,<p>whole life insurance</p><br>,208174,18,html-slider-response,finance term,
250,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': 'Fall', 'mortgage': ""Don't know"", 'inflation': 'Less', 'savingsAccount': 'More than $102'}",164847,,,373026,19,survey-multi-choice,FLquiz,
250,Atir,0.0-5.0,,0,15814,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",388844,20,html-button-response,,
210,Atir,0.0-0.0,,0,3494,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",3495,0,html-button-response,,
210,Atir,0.0-1.0-0.0,,5,4963,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",8459,1,html-slider-response,self-rating,
210,Atir,0.0-1.0-0.1,,5,6674,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,15134,2,html-slider-response,self-rating,
210,Atir,0.0-2.0,,0,5898,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,21033,3,html-button-response,,
210,Atir,0.0-3.0-0.0,,1,5452,4,<p>pre-rated stocks</p><br>,26486,4,html-slider-response,finance term,
210,Atir,0.0-3.0-0.1,,1,8091,4,<p>fixed-rate deduction</p><br>,34578,5,html-slider-response,finance term,
210,Atir,0.0-3.0-0.2,,1,5332,4,<p>annualized credit</p><br>,39911,6,html-slider-response,finance term,
210,Atir,0.0-3.0-0.3,,7,5138,4,<p>tax bracket</p><br>,45051,7,html-slider-response,finance term,
210,Atir,0.0-3.0-0.4,,6,4981,4,<p>fixed-rate mortgage</p><br>,50033,8,html-slider-response,finance term,
210,Atir,0.0-3.0-0.5,,5,3046,4,<p>home equity</p><br>,53080,9,html-slider-response,finance term,
210,Atir,0.0-3.0-0.6,,1,2830,4,<p>revolving credit</p><br>,55911,10,html-slider-response,finance term,
210,Atir,0.0-3.0-0.7,,1,2338,4,<p>vesting</p><br>,58248,11,html-slider-response,finance term,
210,Atir,0.0-3.0-0.8,,6,3081,4,<p>retirement</p><br>,61330,12,html-slider-response,finance term,
210,Atir,0.0-3.0-0.9,,6,3154,4,<p>stock options</p><br>,64485,13,html-slider-response,finance term,
210,Atir,0.0-3.0-0.10,,6,2246,4,<p>inflation</p><br>,66732,14,html-slider-response,finance term,
210,Atir,0.0-3.0-0.11,,5,4844,4,<p>private equity fund</p><br>,71576,15,html-slider-response,finance term,
210,Atir,0.0-3.0-0.12,,6,2488,4,<p>interest rate</p><br>,74066,16,html-slider-response,finance term,
210,Atir,0.0-3.0-0.13,,3,4713,4,<p>Roth IRA</p><br>,78780,17,html-slider-response,finance term,
210,Atir,0.0-3.0-0.14,,2,4697,4,<p>whole life insurance</p><br>,83478,18,html-slider-response,finance term,
210,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': ""Don't know"", 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",84957,,,168436,19,survey-multi-choice,FLquiz,
210,Atir,0.0-5.0,,0,5056,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",173496,20,html-button-response,,
253,Atir,0.0-0.0,,0,1659,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",1660,0,html-button-response,,
253,Atir,0.0-1.0,,0,786,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,2447,1,html-button-response,,
253,Atir,0.0-2.0-0.0,,1,5927,4,<p>pre-rated stocks</p><br>,8375,2,html-slider-response,finance term,
253,Atir,0.0-2.0-0.1,,1,3625,4,<p>fixed-rate deduction</p><br>,12001,3,html-slider-response,finance term,
253,Atir,0.0-2.0-0.2,,1,1885,4,<p>annualized credit</p><br>,13888,4,html-slider-response,finance term,
253,Atir,0.0-2.0-0.3,,1,1729,4,<p>tax bracket</p><br>,15618,5,html-slider-response,finance term,
253,Atir,0.0-2.0-0.4,,1,2143,4,<p>fixed-rate mortgage</p><br>,17761,6,html-slider-response,finance term,
253,Atir,0.0-2.0-0.5,,6,2263,4,<p>home equity</p><br>,20025,7,html-slider-response,finance term,
253,Atir,0.0-2.0-0.6,,6,2575,4,<p>revolving credit</p><br>,22601,8,html-slider-response,finance term,
253,Atir,0.0-2.0-0.7,,6,1807,4,<p>vesting</p><br>,24409,9,html-slider-response,finance term,
253,Atir,0.0-2.0-0.8,,7,1699,4,<p>retirement</p><br>,26109,10,html-slider-response,finance term,
253,Atir,0.0-2.0-0.9,,7,1572,4,<p>stock options</p><br>,27682,11,html-slider-response,finance term,
253,Atir,0.0-2.0-0.10,,7,1623,4,<p>inflation</p><br>,29305,12,html-slider-response,finance term,
253,Atir,0.0-2.0-0.11,,7,2023,4,<p>private equity fund</p><br>,31329,13,html-slider-response,finance term,
253,Atir,0.0-2.0-0.12,,7,1449,4,<p>interest rate</p><br>,32779,14,html-slider-response,finance term,
253,Atir,0.0-2.0-0.13,,3,3659,4,<p>Roth IRA</p><br>,36439,15,html-slider-response,finance term,
253,Atir,0.0-2.0-0.14,,7,2520,4,<p>whole life insurance</p><br>,38960,16,html-slider-response,finance term,
253,Atir,0.0-3.0-0.0,,7,4080,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",43041,17,html-slider-response,self-rating,
253,Atir,0.0-3.0-0.1,,6,73634,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,116675,18,html-slider-response,self-rating,
253,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': 'Fall', 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",55865,,,172543,19,survey-multi-choice,FLquiz,
253,Atir,0.0-5.0,,0,1221,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",173766,20,html-button-response,,
285,Atir,0.0-0.0,,0,21796,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",21798,0,html-button-response,,
