id,CommOwn,Comments,Age,Gender,task,moderator,question_type,rating,presence_of_moderator,causalexplanatoryCF,typetoken
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,g3.CaTy.Uq,NA,absent,causal,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,g3.ExTy.Uq,NA,absent,explanatory,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,g3.CaTo.Uq,NA,absent,causal,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,g3.ExTo.Uq,7,absent,explanatory,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,g4.Ty.CF,NA,absent,counterfactual,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,g4.To.CF,6,absent,counterfactual,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,y3.CaTy.Uq,NA,present,causal,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,y3.ExTy.Uq,NA,present,explanatory,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,y3.CaTo.Uq,NA,present,causal,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,y3.ExTo.Uq,7,present,explanatory,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,y4.Ty.CF,NA,present,counterfactual,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,y4.To.CF,5,present,counterfactual,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Mch.z1,1,absent,NA,NA
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Mch.z2,1,absent,NA,NA
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Mch.d1,1,absent,NA,NA
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Mch.d2,1,absent,NA,NA
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Mch.g1,1,absent,NA,NA
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Mch.g2,1,absent,NA,NA
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Mch.y1,1,absent,NA,NA
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Mch.y2,1,absent,NA,NA
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Z3.CaTy.Uq,NA,present,causal,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Z3.ExTy.Uq,NA,present,explanatory,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,z3.CaTo.Uq,4,present,causal,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,z3.ExTo.Uq,NA,present,explanatory,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Z4.Ty.CF,NA,present,counterfactual,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,z4.To.CF,6,present,counterfactual,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,d3.CaTy.Uq,NA,absent,causal,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,d3.ExTy.Uq,NA,absent,explanatory,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,d3.CaTo.UQ,1,absent,causal,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,d3.ExTo.UQ,NA,absent,explanatory,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,d4.Ty.CF,NA,absent,counterfactual,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,d4.To.CF,7,absent,counterfactual,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,g3.CaTy.Uq,NA,present,causal,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,g3.ExTy.Uq,NA,present,explanatory,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,g3.CaTo.Uq,1,present,causal,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,g3.ExTo.Uq,NA,present,explanatory,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,g4.Ty.CF,NA,present,counterfactual,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,g4.To.CF,2,present,counterfactual,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,y3.CaTy.Uq,NA,absent,causal,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,y3.ExTy.Uq,NA,absent,explanatory,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,y3.CaTo.Uq,1,absent,causal,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,y3.ExTo.Uq,NA,absent,explanatory,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,y4.Ty.CF,NA,absent,counterfactual,type
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,y4.To.CF,7,absent,counterfactual,token
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Mch.z1,1,absent,NA,NA
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Mch.z2,1,absent,NA,NA
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Mch.d1,1,absent,NA,NA
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Mch.d2,2,absent,NA,NA
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Mch.g1,NA,absent,NA,NA
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Mch.g2,1,absent,NA,NA
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Mch.y1,1,absent,NA,NA
50,I based my answers on the data provided.,NA,56,Male,ca.to.uq,zelmogrimond,Mch.y2,1,absent,NA,NA
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Z3.CaTy.Uq,NA,present,causal,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Z3.ExTy.Uq,NA,present,explanatory,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,z3.CaTo.Uq,6,present,causal,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,z3.ExTo.Uq,NA,present,explanatory,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Z4.Ty.CF,NA,present,counterfactual,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,z4.To.CF,4,present,counterfactual,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,d3.CaTy.Uq,NA,absent,causal,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,d3.ExTy.Uq,NA,absent,explanatory,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,d3.CaTo.UQ,6,absent,causal,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,d3.ExTo.UQ,NA,absent,explanatory,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,d4.Ty.CF,NA,absent,counterfactual,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,d4.To.CF,5,absent,counterfactual,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,g3.CaTy.Uq,NA,present,causal,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,g3.ExTy.Uq,NA,present,explanatory,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,g3.CaTo.Uq,5,present,causal,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,g3.ExTo.Uq,NA,present,explanatory,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,g4.Ty.CF,NA,present,counterfactual,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,g4.To.CF,5,present,counterfactual,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,y3.CaTy.Uq,NA,absent,causal,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,y3.ExTy.Uq,NA,absent,explanatory,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,y3.CaTo.Uq,5,absent,causal,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,y3.ExTo.Uq,NA,absent,explanatory,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,y4.Ty.CF,NA,absent,counterfactual,type
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,y4.To.CF,5,absent,counterfactual,token
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Mch.z1,1,absent,NA,NA
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Mch.z2,1,absent,NA,NA
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Mch.d1,1,absent,NA,NA
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Mch.d2,1,absent,NA,NA
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Mch.g1,1,absent,NA,NA
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Mch.g2,4,absent,NA,NA
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Mch.y1,2,absent,NA,NA
51,i looked carefully at the data in the tables then i decided the answers,NA,24,NA,ca.to.uq,zelmogrimond,Mch.y2,4,absent,NA,NA
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,Z3.CaTy.Uq,6,absent,causal,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,Z3.ExTy.Uq,NA,absent,explanatory,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,z3.CaTo.Uq,NA,absent,causal,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,z3.ExTo.Uq,NA,absent,explanatory,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,Z4.Ty.CF,6,absent,counterfactual,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,z4.To.CF,NA,absent,counterfactual,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,d3.CaTy.Uq,3,present,causal,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,d3.ExTy.Uq,NA,present,explanatory,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,d3.CaTo.UQ,NA,present,causal,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,d3.ExTo.UQ,NA,present,explanatory,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,d4.Ty.CF,2,present,counterfactual,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,d4.To.CF,NA,present,counterfactual,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,g3.CaTy.Uq,7,absent,causal,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,g3.ExTy.Uq,NA,absent,explanatory,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,g3.CaTo.Uq,NA,absent,causal,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,g3.ExTo.Uq,NA,absent,explanatory,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,g4.Ty.CF,6,absent,counterfactual,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,g4.To.CF,NA,absent,counterfactual,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,y3.CaTy.Uq,2,present,causal,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,y3.ExTy.Uq,NA,present,explanatory,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,y3.CaTo.Uq,NA,present,causal,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,y3.ExTo.Uq,NA,present,explanatory,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,y4.Ty.CF,2,present,counterfactual,type
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,y4.To.CF,NA,present,counterfactual,token
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,Mch.z1,1,absent,NA,NA
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,Mch.z2,1,absent,NA,NA
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,Mch.d1,1,absent,NA,NA
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,Mch.d2,1,absent,NA,NA
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,Mch.g1,1,absent,NA,NA
52,Because I paid attention to the instructions and first example.,NA,1994,Male,ca.ty.uq,drolyuyu,Mch.g2,1,absent,NA,NA
