workerid,proliferate.condition,failed_audio,failed_images,failed_video,internal_node_id,response,rt,stimulus,subject,success,time_elapsed,timeout,trial_index,trial_type,error
674,Sheppes,,,,0.0-12.0-0.0, ,1376,iaps/7521lp.jpg,vj3gh,,338466,,21,image-keyboard-response,
674,Sheppes,,,,0.0-12.0-1.0,,,iaps/7521lp.jpg,vj3gh,,343484,,22,image-keyboard-response,
674,Sheppes,,,,0.0-12.0-2.0,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,344486,,23,html-keyboard-response,
674,Sheppes,,,,0.0-12.0-0.1, ,1700,iaps/3051hp.jpg,vj3gh,,346188,,24,image-keyboard-response,
674,Sheppes,,,,0.0-12.0-1.1,,,iaps/3051hp.jpg,vj3gh,,351195,,25,image-keyboard-response,
674,Sheppes,,,,0.0-12.0-2.1,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,352201,,26,html-keyboard-response,
674,Sheppes,,,,0.0-13.0, ,17420,"<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>",vj3gh,,369623,,27,html-keyboard-response,
674,Sheppes,,,,0.0-14.0-0.0,1,7833,iaps/3181hp.jpg,vj3gh,,377460,,28,image-button-response,
674,Sheppes,,,,0.0-14.0-1.0,,,iaps/3181hp.jpg,vj3gh,,382477,,29,image-keyboard-response,
674,Sheppes,,,,0.0-14.0-2.0,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,383493,,30,html-keyboard-response,
674,Sheppes,,,,0.0-14.0-0.1,0,2132,iaps/9145lp.jpg,vj3gh,,385627,,31,image-button-response,
674,Sheppes,,,,0.0-14.0-1.1,,,iaps/9145lp.jpg,vj3gh,,390641,,32,image-keyboard-response,
674,Sheppes,,,,0.0-14.0-2.1,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,391656,,33,html-keyboard-response,
674,Sheppes,,,,0.0-14.0-0.2,0,1877,iaps/9921hp.jpg,vj3gh,,393537,,34,image-button-response,
674,Sheppes,,,,0.0-14.0-1.2,,,iaps/9921hp.jpg,vj3gh,,398543,,35,image-keyboard-response,
674,Sheppes,,,,0.0-14.0-2.2,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,399549,,36,html-keyboard-response,
674,Sheppes,,,,0.0-14.0-0.3,1,2319,iaps/8231lp.jpg,vj3gh,,401872,,37,image-button-response,
674,Sheppes,,,,0.0-14.0-1.3,,,iaps/8231lp.jpg,vj3gh,,406882,,38,image-keyboard-response,
674,Sheppes,,,,0.0-14.0-2.3,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,407898,,39,html-keyboard-response,
674,Sheppes,,,,0.0-15.0, ,14284,"<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>",vj3gh,,422182,,40,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.0,0,2570,iaps/6190l.JPG,vj3gh,,424755,,41,image-button-response,
674,Sheppes,,,,0.0-16.0-1.0,,,iaps/6190l.JPG,vj3gh,,429764,,42,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.0,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,430774,,43,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.1,0,2075,iaps/9181h.jpg,vj3gh,,432850,,44,image-button-response,
674,Sheppes,,,,0.0-16.0-1.1,,,iaps/9181h.jpg,vj3gh,,437853,,45,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.1,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,438867,,46,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.2,1,2112,iaps/3140h.JPG,vj3gh,,440982,,47,image-button-response,
674,Sheppes,,,,0.0-16.0-1.2,,,iaps/3140h.JPG,vj3gh,,445995,,48,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.2,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,447011,,49,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.3,1,1847,iaps/3261h.jpg,vj3gh,,448861,,50,image-button-response,
674,Sheppes,,,,0.0-16.0-1.3,,,iaps/3261h.jpg,vj3gh,,453878,,51,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.3,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,454879,,52,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.4,0,1506,iaps/9470l.jpg,vj3gh,,456386,,53,image-button-response,
674,Sheppes,,,,0.0-16.0-1.4,,,iaps/9470l.jpg,vj3gh,,461389,,54,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.4,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,462394,,55,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.5,0,1594,iaps/2700l.JPG,vj3gh,,463990,,56,image-button-response,
674,Sheppes,,,,0.0-16.0-1.5,,,iaps/2700l.JPG,vj3gh,,468996,,57,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.5,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,470005,,58,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.6,1,2162,iaps/2490l.JPG,vj3gh,,472170,,59,image-button-response,
674,Sheppes,,,,0.0-16.0-1.6,,,iaps/2490l.JPG,vj3gh,,477179,,60,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.6,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,478195,,61,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.7,0,2034,iaps/3230h.JPG,vj3gh,,480233,,62,image-button-response,
674,Sheppes,,,,0.0-16.0-1.7,,,iaps/3230h.JPG,vj3gh,,485248,,63,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.7,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,486252,,64,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.8,1,2690,iaps/6831h.jpg,vj3gh,,488946,,65,image-button-response,
674,Sheppes,,,,0.0-16.0-1.8,,,iaps/6831h.jpg,vj3gh,,493953,,66,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.8,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,494956,,67,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.9,0,1758,iaps/6836l.jpg,vj3gh,,496718,,68,image-button-response,
674,Sheppes,,,,0.0-16.0-1.9,,,iaps/6836l.jpg,vj3gh,,501728,,69,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.9,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,502746,,70,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.10,1,1936,iaps/3068h.jpg,vj3gh,,504685,,71,image-button-response,
674,Sheppes,,,,0.0-16.0-1.10,,,iaps/3068h.jpg,vj3gh,,509702,,72,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.10,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,510703,,73,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.11,0,1716,iaps/9410h.JPG,vj3gh,,512420,,74,image-button-response,
674,Sheppes,,,,0.0-16.0-1.11,,,iaps/9410h.JPG,vj3gh,,517430,,75,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.11,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,518440,,76,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.12,1,1866,iaps/9160l.JPG,vj3gh,,520308,,77,image-button-response,
674,Sheppes,,,,0.0-16.0-1.12,,,iaps/9160l.JPG,vj3gh,,525318,,78,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.12,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,526329,,79,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.13,0,1930,iaps/9440l.JPG,vj3gh,,528261,,80,image-button-response,
674,Sheppes,,,,0.0-16.0-1.13,,,iaps/9440l.JPG,vj3gh,,533268,,81,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.13,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,534271,,82,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.14,1,1950,iaps/3150h.JPG,vj3gh,,536224,,83,image-button-response,
674,Sheppes,,,,0.0-16.0-1.14,,,iaps/3150h.JPG,vj3gh,,541225,,84,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.14,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,542234,,85,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.15,1,1957,iaps/3530h.JPG,vj3gh,,544194,,86,image-button-response,
674,Sheppes,,,,0.0-16.0-1.15,,,iaps/3530h.JPG,vj3gh,,549197,,87,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.15,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,550214,,88,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.16,1,1781,iaps/2053h.JPG,vj3gh,,551997,,89,image-button-response,
674,Sheppes,,,,0.0-16.0-1.16,,,iaps/2053h.JPG,vj3gh,,557001,,90,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.16,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,558017,,91,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.17,0,1425,iaps/9420h.JPG,vj3gh,,559444,,92,image-button-response,
674,Sheppes,,,,0.0-16.0-1.17,,,iaps/9420h.JPG,vj3gh,,564456,,93,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.17,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,565467,,94,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.18,0,1813,iaps/2691l.jpg,vj3gh,,567283,,95,image-button-response,
674,Sheppes,,,,0.0-16.0-1.18,,,iaps/2691l.jpg,vj3gh,,572300,,96,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.18,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,573302,,97,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.19,0,1568,iaps/9252h.jpg,vj3gh,,574873,,98,image-button-response,
674,Sheppes,,,,0.0-16.0-1.19,,,iaps/9252h.jpg,vj3gh,,579892,,99,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.19,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,580909,,100,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.20,0,2952,iaps/6010l.JPG,vj3gh,,583863,,101,image-button-response,
674,Sheppes,,,,0.0-16.0-1.20,,,iaps/6010l.JPG,vj3gh,,588868,,102,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.20,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,589876,,103,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.21,0,21982,iaps/9102l.JPG,vj3gh,,611865,,104,image-button-response,
674,Sheppes,,,,0.0-16.0-1.21,,,iaps/9102l.JPG,vj3gh,,616869,,105,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.21,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,617882,,106,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.22,0,1398,iaps/1301l.jpg,vj3gh,,619283,,107,image-button-response,
674,Sheppes,,,,0.0-16.0-1.22,,,iaps/1301l.jpg,vj3gh,,624289,,108,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.22,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,625300,,109,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.23,0,1630,iaps/9120l.JPG,vj3gh,,626931,,110,image-button-response,
674,Sheppes,,,,0.0-16.0-1.23,,,iaps/9120l.JPG,vj3gh,,631946,,111,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.23,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,632953,,112,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.24,0,1570,iaps/2278l.jpg,vj3gh,,634525,,113,image-button-response,
674,Sheppes,,,,0.0-16.0-1.24,,,iaps/2278l.jpg,vj3gh,,639532,,114,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.24,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,640533,,115,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.25,1,1754,iaps/3000h.JPG,vj3gh,,642290,,116,image-button-response,
674,Sheppes,,,,0.0-16.0-1.25,,,iaps/3000h.JPG,vj3gh,,647301,,117,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.25,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,648314,,118,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.26,0,1554,iaps/2312l.jpg,vj3gh,,649870,,119,image-button-response,
674,Sheppes,,,,0.0-16.0-1.26,,,iaps/2312l.jpg,vj3gh,,654883,,120,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.26,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,655888,,121,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.27,0,1479,iaps/2800h.JPG,vj3gh,,657370,,122,image-button-response,
674,Sheppes,,,,0.0-16.0-1.27,,,iaps/2800h.JPG,vj3gh,,662379,,123,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.27,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,663389,,124,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.28,0,1862,iaps/3180h.JPG,vj3gh,,665254,,125,image-button-response,
674,Sheppes,,,,0.0-16.0-1.28,,,iaps/3180h.JPG,vj3gh,,670265,,126,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.28,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,671274,,127,html-keyboard-response,
674,Sheppes,,,,0.0-16.0-0.29,0,2048,iaps/7360l.JPG,vj3gh,,673325,,128,image-button-response,
674,Sheppes,,,,0.0-16.0-1.29,,,iaps/7360l.JPG,vj3gh,,678334,,129,image-keyboard-response,
674,Sheppes,,,,0.0-16.0-2.29,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,679336,,130,html-keyboard-response,
674,Sheppes,,,,0.0-17.0,"{'Age': '18', 'Gender': 'male'}",5921,,vj3gh,,685263,,131,survey-text,
674,Sheppes,,,,0.0-18.0,0,3907,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about which emotion regulation strategies people chose to employ depending on how intense a negative experience (or image) is.</p><h1>Press continue to be redirected to Prolific. </h1>,vj3gh,,689175,,132,html-button-response,
683,Sheppes,[],[],[],0.0-0.0,,,,jwo66,True,2,False,0,preload,
683,Sheppes,,,,0.0-1.0,0,25523,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",jwo66,,25526,,1,html-button-response,
683,Sheppes,,,,0.0-2.0, ,30754,"<center><p>In this study, you will be trained to use two emotion regulation strategies. You will then practice using these strategies while viewing a series of images.</p><p><b>Please be aware that the images used in this study contain content that may be unpleasant or disturbing.</b></p><p>Your participation will take approximately 10 minutes. You will receive $2.00 as payment for your participation. <b>You must use a desktop or a laptop computer to complete this study. </b> By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <u>stanfordpsych251@gmail.com</u>. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </p><p>Press the spacebar to begin.</p></center>",jwo66,,56282,,2,html-keyboard-response,
